,trail_id,name,area_name,city_name,state_name,country_name,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,dogs-no,forest,river,views,waterfall,wild-flowers,wildlife,partially-paved,lake,kids,historic-site,dogs-leash,ada,beach,cave,paved,strollers,,hot-springs,city-walk,rails-trails,dogs,birding,camping,hiking,nature-trips,trail-running,walking,fishing,backpacking,sea-kayaking,canoeing,mountain-biking,horseback-riding,scenic-driving,road-biking,off-road-driving,rock-climbing,snowshoeing,cross-country-skiing,fly-fishing,paddle-sports,skiing,bike-touring,whitewater-kayaking,ice-climbing,surfing,snowboarding,lat,long,dogs-yes
1930,10000998,Bush Mountain,Guadalupe Mountains National Park,Salt Flat,Texas,United States,6.9119,20116.75,1085.6976,7,out and back,1.0,4.5,20,"['dogs-no', 'views', 'wild-flowers']","['backpacking', 'camping', 'hiking']",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.89674,-104.8286,0
1931,10033736,Old Ore OHV Road,Big Bend National Park,Big Bend National Park,Texas,United States,6.7911,42647.51,339.852,3,point to point,1.0,4.5,24,['views'],"['off-road-driving', 'horseback-riding']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.48783,-103.09819,1
1932,10039408,Devil's Den Trail,Big Bend National Park,Big Bend National Park,Texas,United States,6.6533,7242.03,108.8136,3,out and back,2.0,4.0,11,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.62241,-103.14261,0
1933,10023360,Mesa De Anguila Trail,Big Bend National Park,Terlingua,Texas,United States,6.3474,9173.238,287.7312,5,loop,1.0,4.0,20,"['dogs-no', 'views', 'wild-flowers']","['backpacking', 'birding', 'hiking', 'nature-trips']",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2586,-103.76744,0
1934,10036801,Pine Springs to McKittrick Canyon,Guadalupe Mountains National Park,Salt Flat,Texas,United States,6.3318,28485.318,1239.9264,3,point to point,2.0,5.0,13,"['dogs-no', 'forest', 'views']","['backpacking', 'birding', 'hiking', 'nature-trips', 'walking']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8963,-104.82781,0
1935,10012661,Mule Ears - Smoky Creek Trail,Big Bend National Park,Terlingua,Texas,United States,6.0612,11265.38,289.8648,3,out and back,1.0,3.5,28,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.16633,-103.43552,0
1936,10033734,Sam Nail Ranch Trail,Big Bend National Park,Terlingua,Texas,United States,6.0299,482.802,8.8392,1,loop,1.0,3.5,37,"['dogs-no', 'historic-site', 'kids', 'river', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2793,-103.36866,0
1937,10021131,The Tejas Trail,Guadalupe Mountains National Park,Salt Flat,Texas,United States,5.6845,18024.608,869.8992,7,point to point,1.0,4.0,11,"['dogs-no', 'views']","['backpacking', 'camping', 'hiking', 'trail-running']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.89658,-104.82809,0
1938,10035295,Old Maverick OHV Route,Big Bend National Park,Big Bend National Park,Texas,United States,5.6182,20277.684,58.8264,1,point to point,1.0,4.0,14,"['dogs-no', 'historic-site', 'views']","['mountain-biking', 'off-road-driving']",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.29385,-103.49492,0
1939,10012434,Blue Creek Trail,Big Bend National Park,Big Bend National Park,Texas,United States,5.5159,17702.74,820.8264,7,out and back,1.0,4.5,7,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.21642,-103.36926,0
1940,10001611,Tejas and Bear Canyon Loop to the Bowl Trail,Guadalupe Mountains National Park,Salt Flat,Texas,United States,5.3662,15771.532,821.7408,7,loop,1.0,4.5,15,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking']",1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.89363,-104.82258,0
1941,10365515,Upper Burro Mesa Pouroff,Big Bend National Park,Big Bend National Park,Texas,United States,5.2865,5954.558,152.7048,1,out and back,1.0,4.5,12,"['dogs-no', 'views']","['hiking', 'trail-running']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.22948,-103.37776,0
1942,10033735,Rio Grande Village Drive,Big Bend National Park,Big Bend National Park,Texas,United States,5.2553,32669.602,126.7968,1,point to point,2.0,4.0,16,"['dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers']","['birding', 'nature-trips', 'scenic-driving']",1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.32833,-103.20585,0
1943,10272324,Permian Reef Trail,Guadalupe Mountains National Park,Salt Flat,Texas,United States,5.2533,14805.928,728.7768,5,out and back,1.0,4.5,13,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.97782,-104.75233,0
1944,10030435,The Pinery,Guadalupe Mountains National Park,Salt Flat,Texas,United States,5.2229,1448.406,23.7744,1,out and back,1.0,3.5,30,"['ada', 'dogs-no', 'kids', 'paved', 'strollers', 'views', 'wild-flowers']","['nature-trips', 'walking']",1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.89409,-104.82201,0
1945,10042844,The River Road OHV Trail,Big Bend National Park,Big Bend National Park,Texas,United States,5.2172,81593.538,680.9232,3,point to point,1.0,4.0,14,"['dogs-no', 'river', 'views']","['birding', 'off-road-driving', 'horseback-riding']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.19042,-103.01584,0
1946,10254743,Fossil Bone Exhibit Trail,Big Bend National Park,Big Bend National Park,Texas,United States,5.1985,321.868,2.7432,1,out and back,1.0,4.0,23,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.41904,-103.13755,0
1947,10020415,Glenn Spring OHV Trail,Big Bend National Park,Big Bend National Park,Texas,United States,4.953,40394.434,259.9944,3,point to point,1.0,4.0,10,"['dogs-no', 'views', 'wild-flowers']","['birding', 'off-road-driving']",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.27066,-103.15091,0
1948,10256929,Dorgan Sublett Trail,Big Bend National Park,Terlingua,Texas,United States,4.9113,1287.472,17.9832,1,out and back,1.0,3.5,11,"['dogs-no', 'historic-site', 'kids', 'views', 'wild-flowers']","['birding', 'nature-trips', 'walking']",1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.15411,-103.57976,0
1949,10303895,Mule Ear Spring,Big Bend National Park,Terlingua,Texas,United States,4.8756,6276.426,124.968,1,out and back,2.0,4.0,20,['views'],"['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.16661,-103.4351,1
1950,10004613,Dog Canyon Trail,Big Bend National Park,Big Bend National Park,Texas,United States,4.83,6920.162,82.9056,1,out and back,1.0,4.0,14,"['dogs-no', 'kids', 'views', 'wildlife']","['hiking', 'walking']",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.61909,-103.14198,0
1951,10007733,Juniper Canyon Trail,Big Bend National Park,Big Bend National Park,Texas,United States,4.7965,20116.75,1136.904,5,out and back,2.0,4.0,6,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'fishing', 'hiking', 'nature-trips']",1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.22393,-103.24117,0
1952,10030441,The River Road: Lajitas to Presidio,Big Bend National Park,Terlingua,Texas,United States,4.7528,106860.176,1176.8328,1,point to point,1.0,4.5,10,"['dogs-leash', 'kids', 'paved', 'river', 'views', 'wild-flowers']","['birding', 'nature-trips', 'scenic-driving']",0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.32949,-103.53488,1
1953,10035296,Dodson Trail,Big Bend National Park,Big Bend National Park,Texas,United States,4.6914,17702.74,586.74,5,point to point,1.0,4.0,9,"['dogs-no', 'historic-site', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running']",1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.21638,-103.36928,0
1954,10012743,Mariscal Canyon Rim Trail,Big Bend National Park,Big Bend National Park,Texas,United States,4.5351,19312.08,736.7016,3,out and back,1.0,4.5,5,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.98851,-103.18435,0
1955,10305566,Indian Head Trail,Big Bend National Park,Terlingua,Texas,United States,4.4824,3057.746,28.956,1,loop,1.0,4.5,11,['kids'],"['hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.33277,-103.50682,1
1956,10271763,Bush Mountain Trail to Blue Ridge Loop,Guadalupe Mountains National Park,Salt Flat,Texas,United States,4.4373,24461.968,1292.9616,5,loop,2.0,4.0,6,"['dogs-no', 'forest', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.89664,-104.82824,0
1957,10254719,Homer Wilson Trail,Big Bend National Park,Big Bend National Park,Texas,United States,4.3986,1126.538,20.7264,1,out and back,2.0,4.0,9,"['dogs-no', 'historic-site', 'kids', 'views']","['hiking', 'walking']",1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.21659,-103.3694,0
1958,10008676,Burro Spring Trail,Big Bend National Park,Big Bend National Park,Texas,United States,4.2245,3862.416,74.9808,1,out and back,1.0,4.0,9,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.23082,-103.41749,0
1959,10442528,Emory Peak - Northeast Rim - South Rim Loop,Big Bend National Park,Big Bend National Park,Texas,United States,4.1763,27519.714,1121.9688,7,loop,3.0,5.0,5,"['dogs-no', 'forest', 'views', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.27465,-103.30115,0
1960,10025117,Guadalupe Pass: Salt Flat to McKittrick Canyon,Guadalupe Mountains National Park,Salt Flat,Texas,United States,4.1264,50855.144,854.964,3,point to point,1.0,4.0,4,"['ada', 'kids', 'views']","['camping', 'nature-trips', 'scenic-driving', 'walking']",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.74306,-105.09144,1
1961,10012793,Ward Spring Trail,Big Bend National Park,Big Bend National Park,Texas,United States,3.9706,4506.152,149.9616,3,out and back,2.0,3.5,10,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.24867,-103.37223,0
1962,10271334,The Bowl and Hunter Peak via Frijole and Bear Canyon Trails,Guadalupe Mountains National Park,Salt Flat,Texas,United States,3.9617,13518.456,934.8216,5,loop,2.0,4.5,4,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.89618,-104.82768,0
1963,10244279,Paint Gap Road,Big Bend National Park,Big Bend National Park,Texas,United States,3.9061,12230.984,118.872,1,out and back,1.0,3.5,6,"['views', 'wild-flowers']","['birding', 'mountain-biking', 'nature-trips', 'off-road-driving']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.3585,-103.2919,1
1964,10251074,Dagger Flat Auto OHV Trail,Big Bend National Park,Big Bend National Park,Texas,United States,3.8202,23657.298,246.888,1,out and back,1.0,3.5,7,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'mountain-biking', 'off-road-driving', 'scenic-driving', 'walking']",1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29.48388,-103.13199,0
1965,10236196,Manzanita Spring Trail,Guadalupe Mountains National Park,Salt Flat,Texas,United States,3.7962,804.67,3.9624,1,out and back,2.0,3.0,12,"['dogs-no', 'lake', 'kids', 'paved', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.90778,-104.8014,0
1966,10004310,Chihuahuan Desert Nature Trail,Big Bend National Park,Big Bend National Park,Texas,United States,3.7941,804.67,10.9728,1,loop,2.0,3.5,8,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.27233,-103.13587,0
1967,10015206,Ore Terminal Trail,Big Bend National Park,Big Bend National Park,Texas,United States,3.5822,13679.39,391.9728,5,out and back,1.0,4.0,6,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.19937,-102.92809,0
1968,10257255,Pine Springs Campground,Guadalupe Mountains National Park,Salt Flat,Texas,United States,3.5574,321.868,1.8288,1,loop,2.0,3.5,6,"['dogs-leash', 'kids', 'views', 'wildlife']","['camping', 'walking']",0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8954,-104.82557,1
1969,10271336,"Tejas Trail, Juniper Trail to the Bowl and Hunter Peak",Guadalupe Mountains National Park,Salt Flat,Texas,United States,3.4552,20116.75,1003.7064,5,loop,2.0,5.0,4,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.89629,-104.82772,0
1970,10254723,Panther Path,Big Bend National Park,Big Bend National Park,Texas,United States,3.1963,160.934,0.9144,1,loop,2.0,3.0,7,"['ada', 'dogs-no', 'kids', 'paved', 'strollers']","['hiking', 'walking']",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3282,-103.20606,0
1971,10321161,River Road OHV Trail,Big Bend National Park,Big Bend National Park,Texas,United States,2.9974,125850.388,873.8616,3,point to point,1.0,3.5,2,"['dogs-no', 'historic-site', 'hot-springs', 'river', 'views', 'wildlife']","['birding', 'camping', 'nature-trips', 'off-road-driving']",1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.14732,-103.49104,0
1972,10004318,Marcus Trail,Guadalupe Mountains National Park,Salt Flat,Texas,United States,2.6038,21726.09,967.74,5,loop,2.0,4.0,3,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.99556,-104.8324,0
1973,10264047,McKittrick Ridge,Guadalupe Mountains National Park,Salt Flat,Texas,United States,2.6001,22691.694,710.7936,5,point to point,1.0,4.0,1,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.99349,-104.83409,0
1974,10026196,Black Gap Wildlife Management Area Trail,Big Bend National Park,Big Bend National Park,Texas,United States,2.5164,2735.878,24.9936,3,out and back,2.0,4.0,2,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5622,-102.95257,0
1975,10014643,Elephant Tusk Trail,Big Bend National Park,Big Bend National Park,Texas,United States,2.4946,29611.856,885.7488,5,out and back,1.0,4.0,1,"['dogs-no', 'views']",['hiking'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.12686,-103.207,0
1976,10256928,Terlingua Abaja Trail,Big Bend National Park,Big Bend National Park,Texas,United States,2.4616,1287.472,27.7368,1,loop,1.0,3.0,2,"['dogs-no', 'kids', 'river', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.19795,-103.60364,0
1977,10254655,Glenn Springs Trail,Big Bend National Park,Big Bend National Park,Texas,United States,2.3465,804.67,8.8392,1,loop,1.0,3.0,1,"['dogs-no', 'kids', 'river', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.17311,-103.15504,0
1978,10254656,Rooney's Place trail,Big Bend National Park,Big Bend National Park,Texas,United States,2.1046,1126.538,1.8288,1,out and back,1.0,3.0,1,"['dogs-no', 'kids', 'river', 'views']","['hiking', 'walking']",1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.09906,-103.07076,0
1979,10264044,Rancherias Canyon,Big Bend National Park,Redford,Texas,United States,2.0814,17702.74,390.7536,3,out and back,1.0,4.0,1,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.33275,-104.04834,0
1980,10305567,Persimmon Gap Draw,Big Bend National Park,Big Bend National Park,Texas,United States,2.0107,2896.812,89.916,3,out and back,2.0,4.5,2,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.66011,-103.1735,0
1981,10305574,Cross Canyon Trail,Big Bend National Park,Big Bend National Park,Texas,United States,1.8585,21404.222,944.88,5,out and back,1.0,0.0,0,"['dogs-no', 'river', 'views', 'wildlife']","['backpacking', 'hiking', 'nature-trips']",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.04524,-103.10654,0
1982,10271501,Tejas Trail to Mckittrick Canyon,Guadalupe Mountains National Park,Salt Flat,Texas,United States,1.5279,28163.45,1085.6976,5,point to point,1.0,5.0,1,"['dogs-no', 'forest', 'views']","['backpacking', 'camping', 'hiking']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.89671,-104.82848,0
1983,10395082,Strawhouse Trail,Big Bend National Park,Big Bend National Park,Texas,United States,1.2965,11265.38,191.7192,1,out and back,1.0,0.0,0,"['dogs-no', 'historic-site', 'views', 'wildlife']","['hiking', 'nature-trips']",1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.19918,-102.92793,0
1984,10305569,Dominguez Spring Trail,Big Bend National Park,Big Bend National Park,Texas,United States,1.1237,21726.09,369.7224,3,out and back,1.0,0.0,0,"['dogs-no', 'views']","['hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.04482,-103.27968,0
1985,10485038,Estufa Canyon to Banta Shut-In,Big Bend National Park,Big Bend National Park,Texas,United States,0.3724,23657.298,370.9416,5,out and back,1.0,0.0,0,"['dogs-no', 'views', 'wild-flowers', 'wildlife']",['hiking'],1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.31001,-103.16408,0
1986,10006571,Angels Landing Trail,Zion National Park,Springdale,Utah,United States,84.6229,6598.294,492.8616,5,out and back,4.0,5.0,3903,"['dogs-no', 'partially-paved', 'river', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.25928,-112.95166,0
1987,10012464,Delicate Arch Trail,Arches National Park,Moab,Utah,United States,63.6748,4988.954,186.8424,3,out and back,3.0,5.0,2332,"['dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'walking']",1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.73568,-109.5205,0
